call_trace_v3,fs,O0,64,goal,Passed,1.63
call_trace_v3,fs,O0,64,nongoal,Failed,1.3
call_trace_v3,fs,O1,32,goal,Passed,1.15
call_trace_v3,fs,O1,32,nongoal,Failed,1.25
call_trace_v3,fs,O1,64,goal,Passed,1.44
call_trace_v3,fs,O1,64,nongoal,Failed,1.35
call_trace_v3,fs,O2,32,goal,Passed,1.29
call_trace_v3,fs,O2,32,nongoal,Failed,1.3
call_trace_v3,fs,O2,64,goal,Passed,1.29
call_trace_v3,fs,O2,64,nongoal,Passed,1.35
call_trace_v3,sp,O0,32,goal,Passed,1.83
call_trace_v3,sp,O0,32,nongoal,Passed,2.78
call_trace_v3,sp,O0,64,goal,Passed,2.09
call_trace_v3,sp,O0,64,nongoal,Passed,1.96
call_trace_v3,sp,O1,32,goal,Passed,1.58
call_trace_v3,sp,O1,32,nongoal,Passed,1.6
call_trace_v3,sp,O1,64,goal,Passed,1.68
call_trace_v3,sp,O1,64,nongoal,Passed,2.21
call_trace_v3,sp,O2,32,goal,Passed,1.61
call_trace_v3,sp,O2,32,nongoal,Passed,1.78
call_trace_v3,sp,O2,64,goal,Passed,1.55
call_trace_v3,sp,O2,64,nongoal,Passed,2.03
call_trace_v3,wp,O0,32,goal,Passed,1.93
call_trace_v3,wp,O0,32,nongoal,Passed,1.64
call_trace_v3,wp,O0,64,goal,Passed,1.48
call_trace_v3,wp,O0,64,nongoal,Passed,1.46
call_trace_v3,wp,O1,32,goal,Passed,1.44
call_trace_v3,wp,O1,32,nongoal,Passed,1.27
call_trace_v3,wp,O1,64,goal,Passed,1.76
call_trace_v3,wp,O1,64,nongoal,Passed,1.93
call_trace_v3,wp,O2,32,goal,Passed,1.64
call_trace_v3,wp,O2,32,nongoal,Passed,1.95
call_trace_v3,wp,O2,64,goal,Passed,1.84
call_trace_v3,wp,O2,64,nongoal,Passed,1.45
call_trace_v4,fs,O0,32,goal,Passed,1.47
call_trace_v4,fs,O0,32,nongoal,Failed,1.57
call_trace_v4,fs,O0,64,goal,Passed,1.59
call_trace_v4,fs,O0,64,nongoal,Failed,1.55
call_trace_v4,fs,O1,32,goal,Passed,1.25
call_trace_v4,fs,O1,32,nongoal,Passed,1.48
call_trace_v4,fs,O1,64,goal,Passed,1.35
